TRANSACTION_COMPLETE_DATE	TRANSACTION_TYPE	ORDER_ID	ITEM_NAME	SALE_DEPART_COUNTRY	SALE_ARRIVAL_COUNTRY	TAX_REPORTING_SCHEME	TAXABLE_JURISDICTION	BUYER_COUNTRY	TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL	TOTAL_ACTIVITY_VALUE_VAT_AMT	TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL	PRICE_ITEMS_VAT_EXCL_AMT	PRICE_ITEMS_VAT_AMT	PRICE_ITEMS_VAT_INCL_AMT	SHIPPING_VALUE_VAT_EXCL_AMT	SHIPPING_VALUE_VAT_AMT	SHIPPING_VALUE_VAT_INCL_AMT	GIFT_WRAP_VALUE_VAT_EXCL_AMT	GIFT_WRAP_VALUE_VAT_AMT	TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL	TRANSACTION_CURRENCY_CODE	EXCHANGE_RATE	VAT_RATE_PERCENT	TAX_COLLECTION_MODEL	TAX_COLLECTION_RESPONSIBILITY	COST_PRICE_OF_ITEMS	BUYER_VAT_NUMBER	SHIP_FROM_COUNTRY	SHIP_TO_COUNTRY	FULFILLMENT_CHANNEL
2026-04-09 23:13:00	Sale	421-5663202-4689770	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	ES	UNION-OSS	ES	ES	373.54	78.45	451.99	369.42	77.58	447.0	4.12	0.87	4.99	0.0	0.0	447.0	EUR	1.0	21.0	Seller	Seller	180.0		DE	ES	AFN
2026-04-09 23:17:00	Sale	435-3529321-6761626	1x B08LG2X98F - Anker PowerBank 20000mAh	FR	US	NON-EU-EXPORT	US	US	49.03	0.0	49.03	43.59	0.0	43.59	5.44	0.0	5.44	0.0	0.0	43.59	USD	0.91743	0.0	Seller	Seller	12.5		FR	US	AFN
2026-04-09 23:48:00	Sale	497-3821595-8112826	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	US	NON-EU-EXPORT	US	US	819.67	0.0	819.67	814.23	0.0	814.23	5.44	0.0	5.44	0.0	0.0	814.23	USD	0.91743	0.0	Seller	Seller	285.0		FR	US	AFN
2026-04-10 00:15:00	Refund	471-8343099-5587145	20x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-2180.0	-0.0	-2180.0	-2180.0	-0.0	-2180.0	-0.0	-0.0	-0.0	0.0	0.0	-2180.0	EUR	1.0	0.0	Seller	Seller	700.0	DE506517902	FR	DE	AFN
2026-04-10 00:26:00	Refund	417-5147711-6555759	1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	GB	REGULAR	GB	GB	-179.91	-35.98	-215.89	-176.38	-35.27	-211.65	-3.53	-0.71	-4.24	0.0	0.0	-211.65	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	95.0		DE	GB	AFN
2026-04-10 01:07:00	Sale	450-7347236-9102332	3x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	301.66	60.33	361.99	297.5	59.5	357.0	4.16	0.83	4.99	0.0	0.0	357.0	EUR	1.0	20.0	Seller	Seller	144.0		FR	FR	AFN
2026-04-10 01:18:00	Sale	498-8178141-2463483	2x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	202.49	40.5	242.99	198.33	39.67	238.0	4.16	0.83	4.99	0.0	0.0	238.0	EUR	1.0	20.0	Seller	Seller	96.0		FR	FR	AFN
2026-04-10 01:29:00	Sale	463-8636222-9520954	1x B0932Q6M4B - Apple AirTag (4 Pack)	FR	IT	UNION-OSS	IT	IT	101.63	22.36	123.99	97.54	21.46	119.0	4.09	0.9	4.99	0.0	0.0	119.0	EUR	1.0	22.0	Seller	Seller	48.0		FR	IT	AFN
2026-04-10 01:57:00	Refund	465-2000629-9928315	"3x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	IT	UNION-OSS	IT	IT	-422.1	-92.86	-514.96	-418.01	-91.96	-509.97	-4.09	-0.9	-4.99	0.0	0.0	-509.97	EUR	1.0	22.0	Seller	Seller	135.0		FR	IT	AFN
2026-04-10 02:27:00	Sale	432-7174644-6369608	16x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1744.0	0.0	1744.0	1744.0	0.0	1744.0	0.0	0.0	0.0	0.0	0.0	1744.0	EUR	1.0	0.0	Seller	Seller	560.0	DE724057127	FR	DE	AFN
2026-04-10 02:35:00	Sale	409-6947572-3319705	1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	GB	REGULAR	GB	GB	14.16	2.83	16.99	14.16	2.83	16.99	0.0	0.0	0.0	0.0	0.0	16.99	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	5.0		FR	GB	AFN
2026-04-10 02:45:00	Sale	453-3891857-7330685	3x B0932Q6M4B - Apple AirTag (4 Pack)	DE	DE	REGULAR	DE	DE	300.0	57.0	357.0	300.0	57.0	357.0	0.0	0.0	0.0	0.0	0.0	357.0	EUR	1.0	19.0	Seller	Seller	144.0		DE	DE	AFN
2026-04-10 03:15:00	Sale	420-8579808-3620929	"1x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	GB	REGULAR	GB	GB	120.41	24.08	144.49	120.41	24.08	144.49	0.0	0.0	0.0	0.0	0.0	144.49	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	45.0		DE	GB	AFN
2026-04-10 04:25:00	Sale	474-3110108-2903308	9x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	1129.98	225.99	1355.97	1117.5	223.5	1341.0	12.48	2.49	14.97	0.0	0.0	1341.0	EUR	1.0	20.0	Seller	Seller	540.0	FR43198702554	FR	FR	AFN
2026-04-10 04:27:00	Sale	462-6772597-3031713	"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	GB	REGULAR	GB	GB	244.35	48.87	293.22	240.82	48.16	288.98	3.53	0.71	4.24	0.0	0.0	288.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	90.0		DE	GB	AFN
2026-04-10 05:17:00	Sale	442-2941078-3918032	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	GB	REGULAR	GB	GB	84.98	17.0	101.98	84.98	17.0	101.98	0.0	0.0	0.0	0.0	0.0	101.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	30.0		FR	GB	AFN
2026-04-10 05:48:00	FC_Transfer		4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	INTRA_COMMUNITY	DE		996.0	0.0	996.0	996.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	996.0	EUR	1.0	0.0	Seller	Seller	380.0		FR	DE	AFN
2026-04-10 05:59:00	Sale	459-8058493-7448052	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	100.82	19.15	119.97	100.82	19.15	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	19.0	Seller	Seller	37.5		DE	DE	AFN
2026-04-10 06:02:00	Sale	409-5921220-5674478	2x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	PL	UNION-OSS	PL	PL	1046.63	240.73	1287.36	1046.63	240.73	1287.36	0.0	0.0	0.0	0.0	0.0	1287.36	PLN	0.23148	23.0	Seller	Seller	120.0		FR	PL	AFN
2026-04-10 06:27:00	Sale	484-7651746-9912508	22x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	14225.63	0.0	14225.63	14160.96	0.0	14160.96	64.67	0.0	64.67	0.0	0.0	14160.96	PLN	0.23148	0.0	Seller	Seller	1320.0	PL6908744077	FR	PL	AFN
2026-04-10 08:03:00	Sale	481-6160963-4341570	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	100.82	19.15	119.97	100.82	19.15	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	19.0	Seller	Seller	37.5		DE	DE	AFN
2026-04-10 08:08:00	Sale	492-9034958-1621420	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	GB	REGULAR	GB	GB	425.7	85.14	510.84	422.17	84.43	506.6	3.53	0.71	4.24	0.0	0.0	506.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	240.0		FR	GB	AFN
2026-04-10 08:27:00	Sale	468-7947223-2319675	3x B0932Q6M4B - Apple AirTag (4 Pack)	DE	SE	UNION-OSS	SE	SE	3270.12	817.53	4087.65	3270.12	817.53	4087.65	0.0	0.0	0.0	0.0	0.0	4087.65	SEK	0.08734	25.0	Seller	Seller	144.0		DE	SE	AFN
2026-04-10 08:27:00	Refund	454-7616837-7247411	15x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-2235.0	-0.0	-2235.0	-2235.0	-0.0	-2235.0	-0.0	-0.0	-0.0	0.0	0.0	-2235.0	EUR	1.0	0.0	Seller	Seller	900.0	DE751882977	FR	DE	AFN
2026-04-10 08:28:00	Sale	413-7485982-8481770	3x B0932Q6M4B - Apple AirTag (4 Pack)	PL	PL	REGULAR	PL	PL	1253.85	288.39	1542.24	1253.85	288.39	1542.24	0.0	0.0	0.0	0.0	0.0	1542.24	PLN	0.23148	23.0	Seller	Seller	144.0		PL	PL	AFN
2026-04-10 08:52:00	Sale	428-3391224-3344317	17x B08LG2X98F - Anker PowerBank 20000mAh	DE	FR	UNION-OSS	FR	FR	566.53	113.3	679.83	566.53	113.3	679.83	0.0	0.0	0.0	0.0	0.0	679.83	EUR	1.0	20.0	Seller	Seller	212.5	FRINV89344X	DE	FR	AFN
2026-04-10 09:21:00	Sale	450-6185512-9704326	25x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	3725.0	0.0	3725.0	3725.0	0.0	3725.0	0.0	0.0	0.0	0.0	0.0	3725.0	EUR	1.0	0.0	Seller	Seller	1500.0	DE843255608	FR	DE	AFN
2026-04-10 09:25:00	FC_Transfer		3x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	INTRA_COMMUNITY	DE		179.97	0.0	179.97	179.97	0.0	179.97	0.0	0.0	0.0	0.0	0.0	179.97	EUR	1.0	0.0	Seller	Seller	45.0		FR	DE	AFN
2026-04-10 09:37:00	FC_Transfer		2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	ES	INTRA_COMMUNITY	ES		119.98	0.0	119.98	119.98	0.0	119.98	0.0	0.0	0.0	0.0	0.0	119.98	EUR	1.0	0.0	Seller	Seller	30.0		FR	ES	AFN
2026-04-10 10:35:00	Inbound		3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR				327.0	0.0	327.0	327.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	0.0			105.0		FR	FR	
2026-04-10 10:45:00	Sale	473-8019261-7355767	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	UNION-OSS	PL	PL	421.39	96.92	518.31	421.39	96.92	518.31	0.0	0.0	0.0	0.0	0.0	518.31	PLN	0.23148	23.0	Seller	Seller	30.0		FR	PL	AFN
2026-04-10 10:49:00	Sale	421-5078085-8383993	2x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	DE	REGULAR	DE	DE	254.61	48.38	302.99	250.42	47.58	298.0	4.19	0.8	4.99	0.0	0.0	298.0	EUR	1.0	19.0	Seller	Seller	120.0		DE	DE	AFN
2026-04-10 11:09:00	Sale	489-2747015-1524534	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	622.5	124.5	747.0	622.5	124.5	747.0	0.0	0.0	0.0	0.0	0.0	747.0	EUR	1.0	20.0	Seller	Seller	285.0		FR	FR	AFN
2026-04-10 11:18:00	Refund	423-2371816-8266035	4x B0932Q6M4B - Apple AirTag (4 Pack)	DE	GB	REGULAR	GB	GB	-340.7	-68.14	-408.84	-337.17	-67.43	-404.6	-3.53	-0.71	-4.24	0.0	0.0	-404.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	192.0		DE	GB	AFN
2026-04-10 11:46:00	Sale	426-8631682-3890679	3x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	301.66	60.33	361.99	297.5	59.5	357.0	4.16	0.83	4.99	0.0	0.0	357.0	EUR	1.0	20.0	Seller	Seller	144.0		FR	FR	AFN
2026-04-10 12:16:00	FC_Transfer		2x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	ES	INTRA_COMMUNITY	ES		298.0	0.0	298.0	298.0	0.0	298.0	0.0	0.0	0.0	0.0	0.0	298.0	EUR	1.0	0.0	Seller	Seller	120.0		FR	ES	AFN
2026-04-10 12:42:00	Sale	486-4899405-6881531	2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	SE	UNION-OSS	SE	SE	4561.68	1140.42	5702.1	4561.68	1140.42	5702.1	0.0	0.0	0.0	0.0	0.0	5702.1	SEK	0.08734	25.0	Seller	Seller	190.0		DE	SE	AFN
2026-04-10 13:03:00	Sale	453-5275879-2245539	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	GB	REGULAR	GB	GB	320.15	64.04	384.19	316.62	63.33	379.95	3.53	0.71	4.24	0.0	0.0	379.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	180.0		FR	GB	AFN
2026-04-10 13:19:00	FC_Transfer		4x B0932Q6M4B - Apple AirTag (4 Pack)	DE	PL	INTRA_COMMUNITY	PL		476.0	0.0	476.0	476.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	476.0	EUR	1.0	0.0	Seller	Seller	192.0		DE	PL	AFN
2026-04-10 13:20:00	Sale	474-8909118-1280674	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	SE	UNION-OSS	SE	SE	2198.03	549.51	2747.54	2198.03	549.51	2747.54	0.0	0.0	0.0	0.0	0.0	2747.54	SEK	0.08734	25.0	Seller	Seller	60.0		DE	SE	AFN
2026-04-10 13:26:00	Inbound		4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR				476.0	0.0	476.0	476.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	476.0	EUR	1.0	0.0			192.0		FR	FR	
2026-04-10 13:29:00	FC_Transfer		4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	DE	INTRA_COMMUNITY	DE		436.0	0.0	436.0	436.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	436.0	EUR	1.0	0.0	Seller	Seller	140.0		FR	DE	AFN
2026-04-10 13:29:00	Sale	433-1040705-8050260	7x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	DE	REGULAR	DE	DE	876.47	166.53	1043.0	876.47	166.53	1043.0	0.0	0.0	0.0	0.0	0.0	1043.0	EUR	1.0	19.0	Seller	Seller	420.0	DE185772175	DE	DE	AFN
2026-04-10 14:09:00	Sale	468-1055904-9593404	6x B0932Q6M4B - Apple AirTag (4 Pack)	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	3149.15	0.0	3149.15	3084.48	0.0	3084.48	64.67	0.0	64.67	0.0	0.0	3084.48	PLN	0.23148	0.0	Seller	Seller	288.0	PL5713220045	FR	PL	AFN
2026-04-10 14:26:00	Sale	460-6468125-2667139	9x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	DE	REGULAR	DE	DE	1126.89	214.11	1341.0	1126.89	214.11	1341.0	0.0	0.0	0.0	0.0	0.0	1341.0	EUR	1.0	19.0	Seller	Seller	540.0	DE977976879	DE	DE	AFN
2026-04-10 15:21:00	Sale	414-1472434-8903299	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR	REGULAR	FR	FR	566.63	113.33	679.96	566.63	113.33	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	20.0	Seller	Seller	180.0		FR	FR	AFN
2026-04-10 15:28:00	Sale	495-2473422-4032115	5x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR	REGULAR	FR	FR	83.29	16.66	99.95	83.29	16.66	99.95	0.0	0.0	0.0	0.0	0.0	99.95	EUR	1.0	20.0	Seller	Seller	25.0	FR76685180380	FR	FR	AFN
2026-04-10 15:42:00	Sale	498-1337157-9243892	21x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	4357.5	871.5	5229.0	4357.5	871.5	5229.0	0.0	0.0	0.0	0.0	0.0	5229.0	EUR	1.0	20.0	Seller	Seller	1995.0	FR20564330306	FR	FR	AFN
2026-04-10 16:06:00	Sale	452-8151510-4025801	25x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1514.72	0.0	1514.72	1499.75	0.0	1499.75	14.97	0.0	14.97	0.0	0.0	1499.75	EUR	1.0	0.0	Seller	Seller	375.0	DE469369158	FR	DE	AFN
2026-04-10 16:10:00	Sale	480-1006615-3212732	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	ES	UNION-OSS	ES	ES	99.15	20.82	119.97	99.15	20.82	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	21.0	Seller	Seller	37.5		DE	ES	AFN
2026-04-10 16:14:00	Sale	401-8067880-9819478	17x B0932Q6M4B - Apple AirTag (4 Pack)	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	8804.03	0.0	8804.03	8739.36	0.0	8739.36	64.67	0.0	64.67	0.0	0.0	8739.36	PLN	0.23148	0.0	Seller	Seller	816.0	PL9201446236	FR	PL	AFN
2026-04-10 16:20:00	FC_Transfer		4x B08LG2X98F - Anker PowerBank 20000mAh	DE	PL	INTRA_COMMUNITY	PL		159.96	0.0	159.96	159.96	0.0	159.96	0.0	0.0	0.0	0.0	0.0	159.96	EUR	1.0	0.0	Seller	Seller	50.0		DE	PL	AFN
2026-04-10 16:20:00	Sale	442-4257491-7570646	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	GB	REGULAR	GB	GB	422.17	84.43	506.6	422.17	84.43	506.6	0.0	0.0	0.0	0.0	0.0	506.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	240.0		DE	GB	AFN
2026-04-10 16:46:00	Sale	493-3389205-6062445	3x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	149.97	30.0	179.97	149.97	30.0	179.97	0.0	0.0	0.0	0.0	0.0	179.97	EUR	1.0	20.0	Seller	Seller	45.0		FR	FR	AFN
2026-04-10 16:58:00	Sale	413-3806161-7554293	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	DE	REGULAR	DE	DE	205.84	39.11	244.95	201.65	38.31	239.96	4.19	0.8	4.99	0.0	0.0	239.96	EUR	1.0	19.0	Seller	Seller	60.0		DE	DE	AFN
2026-04-10 17:35:00	Sale	468-4629584-4956823	"20x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	14687.14	0.0	14687.14	14687.14	0.0	14687.14	0.0	0.0	0.0	0.0	0.0	14687.14	PLN	0.23148	0.0	Seller	Seller	900.0	PL1114576542	FR	PL	AFN
2026-04-10 17:53:00	Sale	491-8979907-5844644	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	500.83	100.16	600.99	496.67	99.33	596.0	4.16	0.83	4.99	0.0	0.0	596.0	EUR	1.0	20.0	Seller	Seller	240.0		FR	FR	AFN
2026-04-10 18:51:00	Refund	498-2854931-5344710	2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	IT	UNION-OSS	IT	IT	-408.2	-89.8	-498.0	-408.2	-89.8	-498.0	-0.0	-0.0	-0.0	0.0	0.0	-498.0	EUR	1.0	22.0	Seller	Seller	190.0		FR	IT	AFN
2026-04-10 19:58:00	Sale	451-6245497-3807675	23x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	DE	REGULAR	DE	DE	1159.47	220.3	1379.77	1159.47	220.3	1379.77	0.0	0.0	0.0	0.0	0.0	1379.77	EUR	1.0	19.0	Seller	Seller	345.0	DE403362050	DE	DE	AFN
2026-04-10 20:20:00	Sale	446-7284842-3484692	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	272.5	54.5	327.0	272.5	54.5	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	20.0	Seller	Seller	105.0		FR	FR	AFN
2026-04-10 20:21:00	FC_Transfer		4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	ES	INTRA_COMMUNITY	ES		436.0	0.0	436.0	436.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	436.0	EUR	1.0	0.0	Seller	Seller	140.0		FR	ES	AFN
2026-04-10 20:24:00	Refund	493-9528652-8701679	2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR	REGULAR	FR	FR	-37.48	-7.49	-44.97	-33.32	-6.66	-39.98	-4.16	-0.83	-4.99	0.0	0.0	-39.98	EUR	1.0	20.0	Seller	Seller	10.0		FR	FR	AFN
2026-04-10 20:31:00	Sale	475-3528570-8754385	1x B08LG2X98F - Anker PowerBank 20000mAh	DE	ES	UNION-OSS	ES	ES	33.05	6.94	39.99	33.05	6.94	39.99	0.0	0.0	0.0	0.0	0.0	39.99	EUR	1.0	21.0	Seller	Seller	12.5		DE	ES	AFN
2026-04-10 20:33:00	Sale	408-8305132-4518089	"8x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	DE	REGULAR	DE	DE	1142.79	217.13	1359.92	1142.79	217.13	1359.92	0.0	0.0	0.0	0.0	0.0	1359.92	EUR	1.0	19.0	Seller	Seller	360.0	DE451031171	DE	DE	AFN
2026-04-10 21:04:00	Refund	451-2589698-6106835	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	GB	REGULAR	GB	GB	-88.51	-17.71	-106.22	-84.98	-17.0	-101.98	-3.53	-0.71	-4.24	0.0	0.0	-101.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	30.0		DE	GB	AFN
2026-04-10 21:20:00	Sale	405-6525700-6338649	6x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	894.0	0.0	894.0	894.0	0.0	894.0	0.0	0.0	0.0	0.0	0.0	894.0	EUR	1.0	0.0	Seller	Seller	360.0	DE276704119	FR	DE	AFN
2026-04-10 21:22:00	Sale	432-6070315-9663943	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	GB	REGULAR	GB	GB	705.5	141.1	846.6	705.5	141.1	846.6	0.0	0.0	0.0	0.0	0.0	846.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	380.0		FR	GB	AFN
2026-04-10 21:58:00	Sale	483-8839168-8045858	"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	US	NON-EU-EXPORT	US	US	376.02	0.0	376.02	370.58	0.0	370.58	5.44	0.0	5.44	0.0	0.0	370.58	USD	0.91743	0.0	Seller	Seller	90.0		FR	US	AFN
2026-04-10 21:58:00	FC_Transfer		2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	ES	INTRA_COMMUNITY	ES		39.98	0.0	39.98	39.98	0.0	39.98	0.0	0.0	0.0	0.0	0.0	39.98	EUR	1.0	0.0	Seller	Seller	10.0		FR	ES	AFN
2026-04-10 22:10:00	Sale	491-8830212-2377181	12x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	FR	UNION-OSS	FR	FR	599.9	119.98	719.88	599.9	119.98	719.88	0.0	0.0	0.0	0.0	0.0	719.88	EUR	1.0	20.0	Seller	Seller	180.0	FRINV28598X	DE	FR	AFN
2026-04-10 22:21:00	Refund	438-8407744-3213583	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	-199.97	-39.99	-239.96	-199.97	-39.99	-239.96	-0.0	-0.0	-0.0	0.0	0.0	-239.96	EUR	1.0	20.0	Seller	Seller	60.0		FR	FR	AFN
2026-04-10 22:24:00	FC_Transfer		1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	PL	INTRA_COMMUNITY	PL		249.0	0.0	249.0	249.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	249.0	EUR	1.0	0.0	Seller	Seller	95.0		DE	PL	AFN
2026-04-10 22:46:00	Sale	438-4828156-6916489	13x B0932Q6M4B - Apple AirTag (4 Pack)	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1547.0	0.0	1547.0	1547.0	0.0	1547.0	0.0	0.0	0.0	0.0	0.0	1547.0	EUR	1.0	0.0	Seller	Seller	624.0	DE735889899	FR	DE	AFN
2026-04-10 23:08:00	Refund	451-3988143-9257375	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	GB	REGULAR	GB	GB	-316.62	-63.33	-379.95	-316.62	-63.33	-379.95	-0.0	-0.0	-0.0	0.0	0.0	-379.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	180.0		DE	GB	AFN
2026-04-10 23:31:00	Sale	493-6629654-3248954	8x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	739.15	147.82	886.97	726.67	145.33	872.0	12.48	2.49	14.97	0.0	0.0	872.0	EUR	1.0	20.0	Seller	Seller	280.0	FR77504196312	FR	FR	AFN
2026-04-10 23:57:00	Sale	412-8848560-2753851	"22x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	16220.52	0.0	16220.52	16155.85	0.0	16155.85	64.67	0.0	64.67	0.0	0.0	16155.85	PLN	0.23148	0.0	Seller	Seller	990.0	PL2879428576	FR	PL	AFN
2026-04-11 00:01:00	Sale	478-8050674-4814666	"1x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	US	NON-EU-EXPORT	US	US	185.29	0.0	185.29	185.29	0.0	185.29	0.0	0.0	0.0	0.0	0.0	185.29	USD	0.91743	0.0	Seller	Seller	45.0		FR	US	AFN
2026-04-11 00:39:00	Refund	414-6355594-2370333	3x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	-297.5	-59.5	-357.0	-297.5	-59.5	-357.0	-0.0	-0.0	-0.0	0.0	0.0	-357.0	EUR	1.0	20.0	Seller	Seller	144.0		FR	FR	AFN
2026-04-11 01:18:00	Sale	434-6733682-4957839	3x B08LG2X98F - Anker PowerBank 20000mAh	FR	GB	REGULAR	GB	GB	88.51	17.7	106.21	84.98	16.99	101.97	3.53	0.71	4.24	0.0	0.0	101.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	37.5		FR	GB	AFN
2026-04-11 01:20:00	Refund	429-2902686-5731677	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	IT	UNION-OSS	IT	IT	-53.26	-11.72	-64.98	-49.17	-10.82	-59.99	-4.09	-0.9	-4.99	0.0	0.0	-59.99	EUR	1.0	22.0	Seller	Seller	15.0		FR	IT	AFN
